path,sample,cohort
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F020/00.RawData/V0RG9C/V0RG9C_350.raw.fq1.gz,V0RG9C,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0RG9C_E100013108_L01/filtered_nohost1.fq.gz,V0RG9C,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/V0RM90/V0RM90_350.raw.fq1.gz,V0RM90,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0RM90_E100013108_L01/filtered_nohost1.fq.gz,V0RM90,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0SB8J_E100013458_L01/filtered_nohost1.fq.gz,V0SB8J,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/V0SB8J/V0SB8J_350.raw.fq1.gz,V0SB8J,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V0SVA4/V300082575_L03_26_1.fq.gz,V0SVA4,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V0SVA4/V300082575_L04_26_1.fq.gz,V0SVA4,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/V0SVA4/V0SVA4_350.raw.fq1.gz,V0SVA4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/V0TMNI/V0TMNI_350.raw.fq1.gz,V0TMNI,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/V0VB50/V0VB50_350.raw.fq1.gz,V0VB50,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0VB50_E100016770_L01/filtered_nohost1.fq.gz,V0VB50,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F047/00.RawData/V0W7HW/V0W7HW_350.raw.fq1.gz,V0W7HW,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0W7HW_E100013104_L01/filtered_nohost1.fq.gz,V0W7HW,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0WV71_E100009678_L01/filtered_nohost1.fq.gz,V0WV71,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/V0WV71/V0WV71_350.raw.fq1.gz,V0WV71,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F009/00.RawData/V0X1YJ/V0X1YJ_350.raw.fq1.gz,V0X1YJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0X1YJ_E100013118_L01/filtered_nohost1.fq.gz,V0X1YJ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F008/00.RawData/V0X3ZZ/V0X3ZZ_350.raw.fq1.gz,V0X3ZZ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0X3ZZ_E100013421_L01/filtered_nohost1.fq.gz,V0X3ZZ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F044/00.RawData/V0XUBQ/V0XUBQ_350.raw.fq1.gz,V0XUBQ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0XUBQ_E100016707_L01/filtered_nohost1.fq.gz,V0XUBQ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0YSOI_E100013465_L01/filtered_nohost1.fq.gz,V0YSOI,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F006/00.RawData/V0YSOI/V0YSOI_350.raw.fq1.gz,V0YSOI,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0ZBIG_E100013104_L01/filtered_nohost1.fq.gz,V0ZBIG,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/V0ZBIG/V0ZBIG_350.raw.fq1.gz,V0ZBIG,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/V0ZWZC/V0ZWZC_350.raw.fq1.gz,V0ZWZC,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V0ZWZC_E100007551_L01/filtered_nohost1.fq.gz,V0ZWZC,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V10GYU_E100013104_L01/filtered_nohost1.fq.gz,V10GYU,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/V10GYU/V10GYU_350.raw.fq1.gz,V10GYU,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V10WZV_E100013189_L01/filtered_nohost1.fq.gz,V10WZV,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/V10WZV/V10WZV_350.raw.fq1.gz,V10WZV,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V110EY/V350015279_L03_58_1.fq.gz,V110EY,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V110EY/V350015279_L04_58_1.fq.gz,V110EY,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/V110EY/V110EY_350.raw.fq1.gz,V110EY,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F045/00.RawData/V110PY/V110PY_350.raw.fq1.gz,V110PY,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V110PY/V300082561_L04_55_1.fq.gz,V110PY,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V11J4E_E100009887_L01/filtered_nohost1.fq.gz,V11J4E,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/V11J4E/V11J4E_350.raw.fq1.gz,V11J4E,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V124P8_E100013465_L01/filtered_nohost1.fq.gz,V124P8,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/V124P8/V124P8_350.raw.fq1.gz,V124P8,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/V137O7/V137O7_350.raw.fq1.gz,V137O7,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V137O7_E100013458_L01/filtered_nohost1.fq.gz,V137O7,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V13BQC/E100013128_L01_61_1.fq.gz,V13BQC,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/V13BQC/V13BQC_350.raw.fq1.gz,V13BQC,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F002/00.RawData/V14WFH/V14WFH_350.raw.fq1.gz,V14WFH,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V14WFH_E100013118_L01/filtered_nohost1.fq.gz,V14WFH,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V16IAN_E100015864_L01/filtered_nohost1.fq.gz,V16IAN,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F039/00.RawData/V16IAN/V16IAN_350.raw.fq1.gz,V16IAN,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F045/00.RawData/V16X45/V16X45_350.raw.fq1.gz,V16X45,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V16X45_E100013117_L01/filtered_nohost1.fq.gz,V16X45,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V18BEQ/V350019180_L02_84_1.fq.gz,V18BEQ,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/V18BEQ/V18BEQ_350.raw.fq1.gz,V18BEQ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V18BEQ/V350019180_L01_84_1.fq.gz,V18BEQ,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/V19CVF/V19CVF_350.raw.fq1.gz,V19CVF,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V19CVF_E100013104_L01/filtered_nohost1.fq.gz,V19CVF,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/V1B2IT/V1B2IT_350.raw.fq1.gz,V1B2IT,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1B2IT_E100013106_L01/filtered_nohost1.fq.gz,V1B2IT,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1BPF7_E100013106_L01/filtered_nohost1.fq.gz,V1BPF7,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/V1BPF7/V1BPF7_350.raw.fq1.gz,V1BPF7,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/V1BQH5/V1BQH5_350.raw.fq1.gz,V1BQH5,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1C5D9_E100013117_L01/filtered_nohost1.fq.gz,V1C5D9,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/V1C5D9/V1C5D9_350.raw.fq1.gz,V1C5D9,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1CI71_E100015864_L01/filtered_nohost1.fq.gz,V1CI71,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F046/00.RawData/V1CI71/V1CI71_350.raw.fq1.gz,V1CI71,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/V1DVG1/V1DVG1_350.raw.fq1.gz,V1DVG1,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1DVG1_E100009887_L01/filtered_nohost1.fq.gz,V1DVG1,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1EHS4_E100013100_L01/filtered_nohost1.fq.gz,V1EHS4,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/V1EHS4/V1EHS4_350.raw.fq1.gz,V1EHS4,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/V1EITB/V1EITB_350.raw.fq1.gz,V1EITB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1EITB_E100016707_L01/filtered_nohost1.fq.gz,V1EITB,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/V1F06F/V1F06F_350.raw.fq1.gz,V1F06F,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F032/00.RawData/V1F5KO/V1F5KO_350.raw.fq1.gz,V1F5KO,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1F5KO_E100016768_L01/filtered_nohost1.fq.gz,V1F5KO,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/V1FI7F/V1FI7F_350.raw.fq1.gz,V1FI7F,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1FI7F_E100013108_L01/filtered_nohost1.fq.gz,V1FI7F,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/V1FYCG/V1FYCG_350.raw.fq1.gz,V1FYCG,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1FYCG_E100015864_L01/filtered_nohost1.fq.gz,V1FYCG,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/V1GH35/V1GH35_350.raw.fq1.gz,V1GH35,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F008/00.RawData/V1H58G/V1H58G_350.raw.fq1.gz,V1H58G,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1H58G_E100013118_L01/filtered_nohost1.fq.gz,V1H58G,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1HQZB_E100010235_L01/filtered_nohost1.fq.gz,V1HQZB,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/V1HQZB/V1HQZB_350.raw.fq1.gz,V1HQZB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/V1IN9Y/V1IN9Y_350.raw.fq1.gz,V1IN9Y,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1JCFD_E100015864_L01/filtered_nohost1.fq.gz,V1JCFD,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F048/00.RawData/V1JCFD/V1JCFD_350.raw.fq1.gz,V1JCFD,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/V1KA53/V1KA53_350.raw.fq1.gz,V1KA53,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F044/00.RawData/V1KOAE/V1KOAE_350.raw.fq1.gz,V1KOAE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1M14M_E100013124_L01/filtered_nohost1.fq.gz,V1M14M,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F039/00.RawData/V1M14M/V1M14M_350.raw.fq1.gz,V1M14M,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1NN6P_E100013106_L01/filtered_nohost1.fq.gz,V1NN6P,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/V1NN6P/V1NN6P_350.raw.fq1.gz,V1NN6P,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1OELW_E100013108_L01/filtered_nohost1.fq.gz,V1OELW,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/V1OELW/V1OELW_350.raw.fq1.gz,V1OELW,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1PK1B_E100016707_L01/filtered_nohost1.fq.gz,V1PK1B,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F008/00.RawData/V1PK1B/V1PK1B_350.raw.fq1.gz,V1PK1B,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1QE01_E100016770_L01/filtered_nohost1.fq.gz,V1QE01,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/V1QE01/V1QE01_350.raw.fq1.gz,V1QE01,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F048/00.RawData/V1SUTZ/V1SUTZ_350.raw.fq1.gz,V1SUTZ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1SUTZ_E100013106_L01/filtered_nohost1.fq.gz,V1SUTZ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/V1SZ7Y/V1SZ7Y_350.raw.fq1.gz,V1SZ7Y,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F009/00.RawData/V1T1XL/V1T1XL_350.raw.fq1.gz,V1T1XL,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1T1XL_E100013104_L01/filtered_nohost1.fq.gz,V1T1XL,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F042/00.RawData/V1TT57/V1TT57_350.raw.fq1.gz,V1TT57,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1TT57_E100009887_L01/filtered_nohost1.fq.gz,V1TT57,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V1UZD7/V300082561_L04_30_1.fq.gz,V1UZD7,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F014/00.RawData/V1UZD7/V1UZD7_350.raw.fq1.gz,V1UZD7,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1WQ4B_E100009678_L01/filtered_nohost1.fq.gz,V1WQ4B,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/V1WQ4B/V1WQ4B_350.raw.fq1.gz,V1WQ4B,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/V1WWIL/V1WWIL_350.raw.fq1.gz,V1WWIL,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F050/00.RawData/V1WZON/V1WZON_350.raw.fq1.gz,V1WZON,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1WZON_E100009887_L01/filtered_nohost1.fq.gz,V1WZON,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/V1Y06F/V1Y06F_350.raw.fq1.gz,V1Y06F,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1Y06F_E100013458_L01/filtered_nohost1.fq.gz,V1Y06F,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1Y210_E100009772A_L01/filtered_nohost1.fq.gz,V1Y210,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F005/00.RawData/V1Y210/V1Y210_350.raw.fq1.gz,V1Y210,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F034/00.RawData/V1YEIC/V1YEIC_350.raw.fq1.gz,V1YEIC,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V1YEIC_E100013421_L01/filtered_nohost1.fq.gz,V1YEIC,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V1ZCZ8/V300082485_L02_84_1.fq.gz,V1ZCZ8,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F048/00.RawData/V1ZCZ8/V1ZCZ8_350.raw.fq1.gz,V1ZCZ8,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/V1ZCZ8/V300082485_L01_84_1.fq.gz,V1ZCZ8,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F034/00.RawData/V209HU/V209HU_350.raw.fq1.gz,V209HU,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F013/00.RawData/V20PN5/V20PN5_350.raw.fq1.gz,V20PN5,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V20PN5_E100013106_L01/filtered_nohost1.fq.gz,V20PN5,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab66_V2144Z_E100016768_L01/filtered_nohost1.fq.gz,V2144Z,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/V2144Z/V2144Z_350.raw.fq1.gz,V2144Z,Illumina
